Date	Date_index	State	Confirmed	Deaths	Cumulative Confirmed	Cumulative Deaths	State of Emergency Declared	Stay at home ordered	Gatherings banned	Out-of-state Travel Restrictions	Schools closed	Daycares Closed	Bars and Restaurants Closed	Non-essential retails closed	Lat	Long	Population	Area	Density
2020-02-20	30	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-02-21	31	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-02-22	32	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-02-23	33	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-02-24	34	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-02-25	35	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-02-26	36	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-02-27	37	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-02-28	38	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-02-29	39	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-01	40	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-02	41	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-03	42	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-04	43	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-05	44	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-06	45	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-07	46	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-08	47	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-09	48	Arizona	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-10	49	Arizona	6.0	0.0	6.0	0.0	0	0	0	0	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-11	50	Arizona	3.0	0.0	9.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-12	51	Arizona	0.0	0.0	9.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-13	52	Arizona	0.0	0.0	9.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-14	53	Arizona	3.0	0.0	12.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-15	54	Arizona	1.0	0.0	13.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-16	55	Arizona	5.0	0.0	18.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-17	56	Arizona	2.0	0.0	20.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-18	57	Arizona	7.0	0.0	27.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-19	58	Arizona	18.0	0.0	45.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-20	59	Arizona	33.0	0.0	78.0	0.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-21	60	Arizona	40.0	1.0	118.0	1.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-22	61	Arizona	34.0	1.0	152.0	2.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-23	62	Arizona	83.0	0.0	235.0	2.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-24	63	Arizona	91.0	3.0	326.0	5.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-25	64	Arizona	75.0	1.0	401.0	6.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-26	65	Arizona	107.0	2.0	508.0	8.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-27	66	Arizona	157.0	5.0	665.0	13.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-28	67	Arizona	108.0	2.0	773.0	15.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-29	68	Arizona	146.0	2.0	919.0	17.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-30	69	Arizona	238.0	3.0	1157.0	20.0	1	0	20	20	1	1	1	1	33.7298	-111.4312	7278717	295234	24.65
2020-03-31	70	Arizona	132.0	4.0	1289.0	24.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-01	71	Arizona	241.0	5.0	1530.0	29.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-02	72	Arizona	185.0	3.0	1715.0	32.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-03	73	Arizona	222.0	9.0	1937.0	41.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-04	74	Arizona	250.0	11.0	2187.0	52.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-05	75	Arizona	299.0	12.0	2486.0	64.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-06	76	Arizona	246.0	1.0	2732.0	65.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-07	77	Arizona	138.0	8.0	2870.0	73.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-08	78	Arizona	166.0	7.0	3036.0	80.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-09	79	Arizona	-18.0	9.0	3018.0	89.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-10	80	Arizona	94.0	8.0	3112.0	97.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-11	81	Arizona	281.0	11.0	3393.0	108.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-12	82	Arizona	149.0	7.0	3542.0	115.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-13	83	Arizona	163.0	7.0	3705.0	122.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-14	84	Arizona	104.0	9.0	3809.0	131.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-15	85	Arizona	155.0	11.0	3964.0	142.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-16	86	Arizona	273.0	8.0	4237.0	150.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-04-17	87	Arizona	274.0	19.0	4511.0	169.0	1	1	20	20	0	0	0	0	33.7298	-111.4312	7278717	295234	24.65
2020-01-22	1	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-23	2	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-24	3	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-25	4	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-26	5	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-27	6	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-28	7	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-29	8	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-30	9	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-31	10	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-01	11	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-02	12	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-03	13	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-04	14	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-05	15	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-06	16	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-07	17	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-08	18	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-09	19	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-10	20	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-11	21	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-12	22	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-13	23	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-14	24	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-15	25	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-16	26	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-17	27	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-18	28	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-19	29	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-20	30	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-21	31	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-22	32	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-23	33	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-24	34	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-25	35	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-26	36	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-27	37	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-28	38	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-02-29	39	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-01	40	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-02	41	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-03	42	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-04	43	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-05	44	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-06	45	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-07	46	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-08	47	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-09	48	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-10	49	Arkansas	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-11	50	Arkansas	1.0	0.0	1.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-12	51	Arkansas	5.0	0.0	6.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-13	52	Arkansas	0.0	0.0	6.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-14	53	Arkansas	6.0	0.0	12.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-15	54	Arkansas	4.0	0.0	16.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-16	55	Arkansas	6.0	0.0	22.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-17	56	Arkansas	0.0	0.0	22.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-18	57	Arkansas	11.0	0.0	33.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-19	58	Arkansas	29.0	0.0	62.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-20	59	Arkansas	34.0	0.0	96.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-21	60	Arkansas	26.0	0.0	122.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-22	61	Arkansas	43.0	0.0	165.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-23	62	Arkansas	27.0	0.0	192.0	0.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-24	63	Arkansas	27.0	2.0	219.0	2.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-25	64	Arkansas	61.0	0.0	280.0	2.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-26	65	Arkansas	55.0	0.0	335.0	2.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-27	66	Arkansas	46.0	1.0	381.0	3.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-28	67	Arkansas	28.0	2.0	409.0	5.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-29	68	Arkansas	17.0	1.0	426.0	6.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-30	69	Arkansas	47.0	1.0	473.0	7.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-03-31	70	Arkansas	50.0	1.0	523.0	8.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-01	71	Arkansas	61.0	2.0	584.0	10.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-02	72	Arkansas	59.0	2.0	643.0	12.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-03	73	Arkansas	61.0	0.0	704.0	12.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-04	74	Arkansas	39.0	2.0	743.0	14.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-05	75	Arkansas	94.0	2.0	837.0	16.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-06	76	Arkansas	38.0	0.0	875.0	16.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-07	77	Arkansas	71.0	2.0	946.0	18.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-08	78	Arkansas	54.0	0.0	1000.0	18.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-09	79	Arkansas	119.0	3.0	1119.0	21.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-10	80	Arkansas	52.0	0.0	1171.0	21.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-11	81	Arkansas	57.0	4.0	1228.0	25.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-12	82	Arkansas	52.0	2.0	1280.0	27.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-13	83	Arkansas	130.0	2.0	1410.0	29.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-14	84	Arkansas	88.0	3.0	1498.0	32.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-15	85	Arkansas	71.0	1.0	1569.0	33.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-16	86	Arkansas	51.0	4.0	1620.0	37.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-04-17	87	Arkansas	75.0	0.0	1695.0	37.0	1	1	3	20	0	0	0	1	34.9697	-92.3731	3017825	137732	21.91
2020-01-22	1	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-01-23	2	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-01-24	3	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-01-25	4	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-01-26	5	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-01-27	6	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-01-28	7	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-01-29	8	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-01-30	9	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-01-31	10	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-01	11	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-02	12	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-03	13	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-04	14	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-05	15	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-06	16	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-07	17	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-08	18	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-09	19	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-10	20	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-11	21	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-12	22	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-13	23	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-14	24	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-15	25	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-16	26	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-17	27	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-18	28	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-19	29	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-20	30	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-21	31	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-22	32	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-23	33	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-24	34	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-25	35	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-26	36	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-27	37	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-28	38	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-02-29	39	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-01	40	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-02	41	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-03	42	California	0.0	0.0	0.0	0.0	0	0	0	0	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-04	43	California	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-05	44	California	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-06	45	California	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-07	46	California	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-08	47	California	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-09	48	California	0.0	0.0	0.0	0.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-10	49	California	144.0	2.0	144.0	2.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-11	50	California	33.0	1.0	177.0	3.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-12	51	California	44.0	1.0	221.0	4.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-13	52	California	61.0	0.0	282.0	4.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-14	53	California	58.0	1.0	340.0	5.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-15	54	California	86.0	1.0	426.0	6.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-16	55	California	131.0	1.0	557.0	7.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-17	56	California	141.0	5.0	698.0	12.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-18	57	California	53.0	1.0	751.0	13.0	1	0	1	20	1	1	1	1	36.1162	-119.6816	39512223	423967	93.2
2020-03-19	58	California	201.0	5.0	952.0	18.0	1	1	1	20	0	0	0	0	36.1162	-119.6816	39512223	423967	93.2
2020-03-20	59	California	225.0	5.0	1177.0	23.0	1	1	1	20	0	0	0	0	36.1162	-119.6816	39512223	423967	93.2
